Provider,PotentialFraud,InpatientClaimCount,UniqueInpatientBeneficiaries,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgLengthOfStay,MaxLengthOfStay,AvgDiagnosisCount,OutpatientClaimCount,UniqueOutpatientBeneficiaries,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgPatientAge,AvgChronicConditions,DeceasedRate,AvgIPAnnualReimbursement,AvgOPAnnualReimbursement,UniqueBeneficiaries,Fraud
PRV55246,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,213.0,252.37885462555067,57290.0,72.95774647887323,4.455399061032864,0.0,4996.103286384977,1889.530516431925,213,0
PRV55247,No,3.0,3.0,6400.0,19200.0,5.0,9.0,7.0,352.0,173.0,309.4886363636364,108940.0,73.21714285714286,4.142857142857143,0.005714285714285714,2861.2571428571428,1939.5428571428572,175,0
PRV55248,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,103.0,351.57894736842104,46760.0,74.28155339805825,4.116504854368932,0.0,4990.873786407767,2292.4271844660193,103,0
PRV55250,Yes,23.0,19.0,11391.304347826086,262000.0,7.0,28.0,7.739130434782608,278.0,112.0,294.7482014388489,81940.0,71.28448275862068,4.008620689655173,0.017241379310344827,4207.586206896552,1831.2068965517242,116,1
PRV55252,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,39.0,316.0,14220.0,72.58974358974359,3.6153846153846154,0.0,5236.666666666667,2000.0,39,0
PRV55254,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,330.6666666666667,4960.0,70.92857142857143,5.071428571428571,0.0,2028.5714285714287,2251.4285714285716,14,0
PRV55255,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,215.83333333333334,2590.0,78.58333333333333,4.666666666666667,0.0,6856.666666666667,1431.6666666666667,12,0
PRV55256,No,4.0,4.0,6750.0,27000.0,6.75,14.0,8.25,24.0,23.0,297.9166666666667,7150.0,73.81481481481481,4.962962962962963,0.037037037037037035,7025.555555555556,2624.4444444444443,27,0
PRV55257,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,74.0,261.6058394160584,35840.0,73.4054054054054,4.581081081081081,0.013513513513513514,4497.2972972972975,1818.1081081081081,74,0
PRV55258,No,1.0,1.0,12000.0,12000.0,13.0,13.0,9.0,41.0,35.0,321.9512195121951,13200.0,69.72222222222223,4.472222222222222,0.0,5482.777777777777,2921.6666666666665,36,0
PRV55259,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,41.0,330.7142857142857,13890.0,73.36585365853658,4.536585365853658,0.024390243902439025,4385.365853658536,1743.4146341463415,41,0
PRV55260,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,41.0,391.4035087719298,22310.0,71.36585365853658,5.0,0.0,2231.7073170731705,2975.609756097561,41,0
PRV55261,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,159.33333333333334,4780.0,70.47368421052632,4.2105263157894735,0.0,3974.7368421052633,1297.3684210526317,19,0
PRV55262,No,16.0,15.0,7187.5,115000.0,4.75,22.0,8.125,381.0,203.0,317.2178477690289,120860.0,70.41428571428571,4.40952380952381,0.009523809523809525,4601.523809523809,1928.1904761904761,210,0
PRV55263,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,247.0,325.23510971786834,103750.0,73.19433198380567,4.384615384615385,0.008097165991902834,4305.708502024291,2369.676113360324,247,0
PRV55264,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,305.0,279.2234848484849,147430.0,72.43934426229508,4.173770491803278,0.013114754098360656,4208.754098360656,1919.672131147541,305,0
PRV55265,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,71.0,215.3233830845771,43280.0,72.46478873239437,4.028169014084507,0.0,3539.154929577465,1936.1971830985915,71,0
PRV55266,Yes,9.0,7.0,4555.555555555556,41000.0,4.0,12.0,7.888888888888889,16.0,15.0,296.25,4740.0,74.77272727272727,4.5,0.0,7629.545454545455,1986.3636363636363,22,1
PRV55267,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,78.0,250.13888888888889,36020.0,73.6923076923077,4.435897435897436,0.0,4843.717948717948,1959.7435897435898,78,0
PRV55268,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,277.2916666666667,13310.0,74.8,3.55,0.05,6328.0,2595.5,20,0
PRV55269,No,3.0,3.0,4666.666666666667,14000.0,4.333333333333333,8.0,9.0,169.0,124.0,233.66863905325442,39490.0,72.19354838709677,4.387096774193548,0.008064516129032258,4950.403225806452,2311.6129032258063,124,0
PRV55270,No,1.0,1.0,5000.0,5000.0,7.0,7.0,9.0,203.0,108.0,286.6502463054187,58190.0,72.37962962962963,4.333333333333333,0.0,5107.222222222223,1961.6666666666667,108,0
PRV55271,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,401.3333333333333,6020.0,71.0,5.083333333333333,0.0,2250.0,1491.6666666666667,12,0
PRV55272,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,185.0,252.7962085308057,53340.0,72.15135135135135,4.151351351351352,0.016216216216216217,4710.324324324324,2387.027027027027,185,0
PRV55273,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,235.55555555555554,4240.0,73.16666666666667,4.5,0.0,2530.0,1382.5,12,0
PRV55274,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,45.0,297.14285714285717,20800.0,74.24444444444444,4.177777777777778,0.0,4686.444444444444,1516.0,45,0
PRV55275,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,39.0,229.07407407407408,12370.0,74.61538461538461,3.8205128205128207,0.0,3183.3333333333335,1441.025641025641,39,0
PRV55276,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,38.0,186.72413793103448,10830.0,76.0,4.105263157894737,0.0,4836.578947368421,1511.0526315789473,38,0
PRV55277,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,247.05882352941177,4200.0,70.75,4.75,0.0,3640.625,1935.0,16,0
PRV55278,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,160.0,7200.0,70.93939393939394,3.757575757575758,0.0,2061.818181818182,996.3636363636364,33,0
PRV55279,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,49.0,353.2098765432099,28610.0,73.3265306122449,4.612244897959184,0.0,1614.8979591836735,1809.1836734693877,49,0
PRV55281,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,95.0,285.94736842105266,54330.0,73.82105263157895,4.021052631578947,0.0,5818.105263157895,1354.421052631579,95,0
PRV55283,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,344.1666666666667,12390.0,68.74193548387096,4.451612903225806,0.0,3032.2580645161293,2144.8387096774195,31,0
PRV55285,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,75.71428571428571,530.0,65.42857142857143,4.0,0.0,1001.4285714285714,1151.4285714285713,7,0
PRV55286,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,142.5,570.0,85.66666666666667,3.3333333333333335,0.0,1466.6666666666667,1993.3333333333333,3,0
PRV55289,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,265.0,3710.0,75.0,3.8333333333333335,0.0,5423.333333333333,2499.1666666666665,12,0
PRV55291,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,365.0,2190.0,77.75,5.5,0.0,4340.0,2862.5,4,0
PRV55292,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,101.66666666666667,610.0,73.5,4.0,0.0,0.0,1378.3333333333333,6,0
PRV55293,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,167.57575757575756,5530.0,71.16,4.4,0.0,5262.0,1762.0,25,0
PRV55295,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,71.0,231.5909090909091,20380.0,72.11267605633803,4.183098591549296,0.07042253521126761,4077.323943661972,1949.718309859155,71,0
PRV55296,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,223.68421052631578,12750.0,74.38,4.22,0.0,4691.6,1936.6,50,0
PRV55297,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,44.0,217.14285714285714,21280.0,68.27272727272727,4.090909090909091,0.022727272727272728,4611.590909090909,1844.7727272727273,44,0
PRV55298,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,276.140350877193,15740.0,75.0625,4.53125,0.0,3721.25,1260.0,32,0
PRV55299,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,329.44444444444446,5930.0,71.88235294117646,5.176470588235294,0.0,5805.882352941177,2885.8823529411766,17,0
PRV55300,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,260.0,8320.0,75.78260869565217,3.8260869565217392,0.0,4437.391304347826,1738.695652173913,23,0
PRV55302,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,400.0,400.0,69.0,4.0,0.0,0.0,1380.0,1,0
PRV55304,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,122.0,374.1666666666667,76330.0,71.91803278688525,4.065573770491803,0.00819672131147541,3585.4918032786886,1668.360655737705,122,0
PRV55305,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1403.3333333333333,4210.0,60.0,6.666666666666667,0.0,11066.666666666666,4223.333333333333,3,0
PRV55306,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,34.0,279.66101694915255,16500.0,73.58823529411765,4.294117647058823,0.0,3392.0588235294117,1944.4117647058824,34,0
PRV55307,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,84.0,220.45454545454547,24250.0,72.45238095238095,4.0,0.011904761904761904,2613.9285714285716,1368.6904761904761,84,0
PRV55309,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,337.14285714285717,11800.0,72.20833333333333,3.6666666666666665,0.041666666666666664,3887.5,1624.1666666666667,24,0
PRV55312,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,77.0,189.8901098901099,17280.0,73.27272727272727,4.1688311688311686,0.012987012987012988,4907.142857142857,1689.7402597402597,77,0
PRV55313,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,129.0,299.0104166666667,57410.0,71.36434108527132,4.054263565891473,0.0,4231.085271317829,2145.1937984496126,129,0
PRV55314,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,53.0,281.34831460674155,25040.0,74.0,4.339622641509434,0.0,4862.264150943396,3574.9056603773583,53,0
PRV55316,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,45.0,238.30769230769232,15490.0,75.4888888888889,3.911111111111111,0.0,2022.0,1371.111111111111,45,0
PRV55318,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,45.0,417.46031746031747,26300.0,72.2,4.288888888888889,0.0,4353.111111111111,2019.3333333333333,45,0
PRV55319,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,268.8235294117647,4570.0,73.45454545454545,4.545454545454546,0.0,1735.4545454545455,1463.6363636363637,11,0
PRV55320,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,188.23529411764707,6400.0,74.70370370370371,3.740740740740741,0.037037037037037035,2727.037037037037,1145.9259259259259,27,0
PRV55322,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,259.64285714285717,7270.0,73.70833333333333,4.375,0.0,6659.166666666667,3031.6666666666665,24,0
PRV55323,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,108.0,253.26388888888889,36470.0,72.63888888888889,4.5092592592592595,0.009259259259259259,3988.0555555555557,1721.7592592592594,108,0
PRV55324,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,301.2,7530.0,75.41666666666667,4.333333333333333,0.0,5237.5,1783.75,24,0
PRV55325,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,365.3658536585366,14980.0,75.0,3.6,0.0,5350.0,2238.0,20,0
PRV55326,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,30.0,201.72413793103448,11700.0,73.6,3.2666666666666666,0.0,3652.6666666666665,1072.6666666666667,30,0
PRV55329,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,180.0,360.0,73.5,3.0,0.0,0.0,3360.0,2,0
PRV55330,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,292.5,1170.0,75.5,3.5,0.0,2000.0,1620.0,4,0
PRV55331,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,204.34782608695653,4700.0,75.26315789473684,4.0,0.0,2432.1052631578946,1202.1052631578948,19,0
PRV55333,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,31.0,186.27450980392157,9500.0,72.93548387096774,4.516129032258065,0.03225806451612903,4029.6774193548385,1213.225806451613,31,0
PRV55335,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,73.33333333333333,1760.0,74.1875,4.0625,0.0,5049.375,1143.75,16,0
PRV55337,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,145.3846153846154,1890.0,71.3076923076923,6.230769230769231,0.0,8610.76923076923,2340.769230769231,13,0
PRV55338,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,44.0,191.08695652173913,8790.0,69.88636363636364,4.704545454545454,0.0,5068.409090909091,1615.6818181818182,44,0
PRV55339,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,262.6666666666667,7880.0,70.60714285714286,3.6785714285714284,0.0,1468.5714285714287,1377.142857142857,28,0
PRV55340,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,83.0,303.05555555555554,32730.0,73.65060240963855,4.313253012048193,0.03614457831325301,4127.951807228916,1916.3855421686746,83,0
PRV55341,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,88.57142857142857,1240.0,73.07142857142857,3.7857142857142856,0.0,4857.142857142857,716.4285714285714,14,0
PRV55342,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,271.1111111111111,2440.0,66.125,3.875,0.0,3750.0,1210.0,8,0
PRV55343,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,74.0,266.0,23940.0,74.27027027027027,4.594594594594595,0.013513513513513514,3921.6216216216217,2535.5405405405404,74,0
PRV55344,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,594.2857142857143,8320.0,72.625,4.875,0.125,4662.5,3138.75,8,0
PRV55345,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,487.3333333333333,7310.0,75.0,4.5,0.0,2785.714285714286,1707.142857142857,14,0
PRV55348,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,87.14285714285714,610.0,76.0,4.2,0.0,1200.0,1266.0,5,0
PRV55350,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,135.80645161290323,4210.0,71.43478260869566,4.391304347826087,0.0,3918.2608695652175,1581.304347826087,23,0
PRV55351,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,165.0,1650.0,79.25,5.25,0.0,3125.0,1647.5,8,0
PRV55352,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,27.0,329.4871794871795,12850.0,65.07407407407408,4.407407407407407,0.0,3857.037037037037,1231.111111111111,27,0
PRV55353,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,247.5,2970.0,79.16666666666667,5.0,0.0,13275.0,3423.3333333333335,12,0
PRV55354,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,105.0,247.13483146067415,43990.0,74.41904761904762,4.59047619047619,0.009523809523809525,5430.666666666667,2144.190476190476,105,0
PRV55355,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,99.0,6.0,0.0,0.0,950.0,1,0
PRV55356,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,186.2962962962963,5030.0,68.4074074074074,4.185185185185185,0.037037037037037035,2194.4444444444443,1338.888888888889,27,0
PRV55357,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,106.0,231.49068322981367,37270.0,70.99056603773585,4.160377358490566,0.009433962264150943,3275.377358490566,1375.754716981132,106,0
PRV55358,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,34.0,397.56756756756755,14710.0,68.82352941176471,5.0,0.029411764705882353,5226.176470588235,2476.764705882353,34,0
PRV55359,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,52.0,424.24778761061947,47940.0,71.48076923076923,3.8461538461538463,0.0,1530.9615384615386,1796.923076923077,52,0
PRV55360,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,287.05882352941177,4880.0,72.23529411764706,4.352941176470588,0.0,1965.2941176470588,1852.9411764705883,17,0
PRV55361,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,59.0,275.52941176470586,23420.0,72.71186440677967,4.203389830508475,0.0,3753.2203389830506,2020.677966101695,59,0
PRV55362,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,101.0,244.3918918918919,36170.0,73.97029702970298,4.079207920792079,0.0,2414.7524752475247,1607.5247524752476,101,0
PRV55363,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,32.0,388.2258064516129,24070.0,73.9375,4.1875,0.03125,6029.375,2241.25,32,0
PRV55364,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,79.0,3.0,0.0,0.0,690.0,1,0
PRV55365,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,52.857142857142854,370.0,67.8,5.0,0.0,7010.0,1284.0,5,0
PRV55366,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,53.0,189.81308411214954,20310.0,71.11320754716981,4.2075471698113205,0.0,3969.245283018868,1264.7169811320755,53,0
PRV55368,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,101.0,215.3913043478261,24770.0,72.20792079207921,4.346534653465347,0.009900990099009901,3871.2871287128714,1136.7326732673268,101,0
PRV55371,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,110.0,330.0,76.66666666666667,6.333333333333333,0.0,3666.6666666666665,1623.3333333333333,3,0
PRV55372,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,218.33333333333334,2620.0,70.71428571428571,3.142857142857143,0.0,285.7142857142857,1367.142857142857,7,0
PRV55374,Yes,33.0,31.0,10151.515151515152,335000.0,5.212121212121212,27.0,8.424242424242424,0.0,0.0,0.0,0.0,74.96774193548387,5.935483870967742,0.0,14223.225806451614,1662.5806451612902,31,1
PRV55375,Yes,14.0,14.0,10564.285714285714,147900.0,5.928571428571429,21.0,8.714285714285714,0.0,0.0,0.0,0.0,71.92857142857143,6.714285714285714,0.07142857142857142,14592.142857142857,1336.4285714285713,14,1
PRV55376,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,79.0,243.97727272727272,21470.0,72.26582278481013,4.7974683544303796,0.02531645569620253,3232.9113924050635,2278.6075949367087,79,0
PRV55377,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,852.5,3410.0,68.75,7.0,0.0,12320.0,8387.5,4,0
PRV55378,No,14.0,13.0,9428.57142857143,132000.0,5.428571428571429,20.0,8.071428571428571,0.0,0.0,0.0,0.0,68.38461538461539,5.923076923076923,0.0,20172.30769230769,1020.0,13,0
PRV55379,No,4.0,4.0,9000.0,36000.0,5.0,9.0,8.75,0.0,0.0,0.0,0.0,68.75,6.0,0.0,9410.0,2040.0,4,0
PRV55381,No,20.0,20.0,8300.0,166000.0,3.7,10.0,8.3,25.0,21.0,308.0,7700.0,72.875,5.25,0.0,10961.25,2663.25,40,0
PRV55382,No,8.0,8.0,16125.0,129000.0,7.625,17.0,7.75,0.0,0.0,0.0,0.0,65.625,5.5,0.0,23937.5,1458.75,8,0
PRV55383,No,8.0,8.0,8750.0,70000.0,4.125,13.0,8.375,0.0,0.0,0.0,0.0,74.5,5.5,0.0,17850.0,1621.25,8,0
PRV55384,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,71.0,6.0,0.0,18010.0,1460.0,1,0
PRV55385,No,8.0,7.0,8750.0,70000.0,2.875,10.0,8.625,0.0,0.0,0.0,0.0,71.57142857142857,6.142857142857143,0.0,13880.0,1940.0,7,0
PRV55386,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,62.0,256.219512195122,21010.0,72.91935483870968,3.9838709677419355,0.016129032258064516,2997.5806451612902,1506.6129032258063,62,0
PRV55387,No,6.0,6.0,15000.0,90000.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,81.83333333333333,5.333333333333333,0.0,20205.0,918.3333333333334,6,0
PRV55388,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,307.0,260.54368932038835,134180.0,72.36807817589576,4.270358306188925,0.0,4449.185667752443,1522.7361563517916,307,0
PRV55390,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,890.3846153846154,23150.0,77.4375,3.4375,0.0,8585.0,3016.875,16,0
PRV55392,No,23.0,20.0,10956.521739130434,252000.0,7.086956521739131,22.0,8.347826086956522,169.0,107.0,296.50887573964496,50110.0,75.3391304347826,4.182608695652174,0.0,5118.0,1773.1304347826087,115,0
PRV55395,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,247.5,2970.0,71.7,3.3,0.0,2000.0,750.0,10,0
PRV55396,No,15.0,15.0,9400.0,141000.0,4.133333333333334,9.0,8.733333333333333,60.0,48.0,213.83333333333334,12830.0,73.0952380952381,3.619047619047619,0.0,5392.6984126984125,1748.5714285714287,63,0
PRV55397,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,105.0,630.0,78.4,3.8,0.0,10208.0,1080.0,5,0
PRV55398,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,110.0,1430.0,73.625,5.0,0.0,3787.5,1032.5,8,0
PRV55399,No,3.0,2.0,10333.333333333334,31000.0,4.333333333333333,7.0,9.0,24.0,12.0,199.58333333333334,4790.0,78.92857142857143,3.857142857142857,0.0,2500.0,1350.0,14,0
PRV55400,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,82.0,5.0,0.0,17000.0,19060.0,1,0
PRV55401,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,23.0,235.91836734693877,11560.0,78.04347826086956,3.5217391304347827,0.043478260869565216,1960.8695652173913,799.1304347826087,23,0
PRV55402,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,21.0,402.72727272727275,17720.0,74.71428571428571,3.380952380952381,0.0,3990.4761904761904,3317.1428571428573,21,0
PRV55404,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,96.8,2420.0,74.77777777777777,4.111111111111111,0.0,3570.0,696.6666666666666,9,0
PRV55405,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,273.0,2730.0,85.0,7.0,0.0,0.0,3010.0,1,0
PRV55408,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,322.5,5160.0,84.0909090909091,3.3636363636363638,0.0,1090.909090909091,1415.4545454545455,11,0
PRV55409,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,56.0,280.0,81.0,7.0,0.0,3752.5,1745.0,4,0
PRV55410,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,33.0,274.64285714285717,15380.0,77.06060606060606,3.787878787878788,0.0,3596.969696969697,2046.3636363636363,33,0
PRV55411,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23.0,307.43589743589746,11990.0,76.95652173913044,4.391304347826087,0.0,7871.739130434783,3041.304347826087,23,0
PRV55412,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,176.36363636363637,1940.0,75.5,4.5,0.0,2502.5,767.5,4,0
PRV55413,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,550.0,2200.0,83.25,5.75,0.0,1260.0,3970.0,4,0
PRV55414,No,2.0,2.0,5000.0,10000.0,2.0,3.0,9.5,10.0,10.0,367.0,3670.0,73.83333333333333,3.5833333333333335,0.0,1399.1666666666667,959.1666666666666,12,0
PRV55416,No,2.0,2.0,3500.0,7000.0,11.0,20.0,9.0,71.0,38.0,187.74647887323943,13330.0,75.3,3.375,0.025,3428.25,1791.0,40,0
PRV55417,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,123.66666666666667,3710.0,69.91666666666667,4.25,0.0,1753.3333333333333,1186.6666666666667,12,0
PRV55418,No,3.0,3.0,6000.0,18000.0,7.666666666666667,14.0,8.0,6.0,3.0,365.0,2190.0,77.83333333333333,4.666666666666667,0.0,6666.666666666667,681.6666666666666,6,0
PRV55419,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,553.75,4430.0,72.16666666666667,3.3333333333333335,0.0,9166.666666666666,3526.6666666666665,6,0
PRV55423,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,188.4,4710.0,75.54545454545455,4.0,0.0,6409.090909090909,2666.3636363636365,11,0
PRV55424,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,83.0,830.0,72.0,3.3333333333333335,0.0,2183.3333333333335,1003.3333333333334,6,0
PRV55425,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,149.23076923076923,3880.0,83.83333333333333,4.833333333333333,0.0,9416.666666666666,1290.0,6,0
PRV55426,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,38.0,287.14285714285717,22110.0,73.34210526315789,4.052631578947368,0.0,3227.8947368421054,2966.842105263158,38,0
PRV55427,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,92.0,3.0,0.0,0.0,570.0,1,0
PRV55428,No,1.0,1.0,7000.0,7000.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,67.0,5.0,0.0,14120.0,0.0,1,0
PRV55430,Yes,7.0,6.0,11285.714285714286,79000.0,6.857142857142857,18.0,8.714285714285714,0.0,0.0,0.0,0.0,78.33333333333333,6.0,0.0,15223.333333333334,176.66666666666666,6,1
PRV55431,No,2.0,2.0,29000.0,58000.0,1.5,2.0,8.5,0.0,0.0,0.0,0.0,87.5,5.5,0.0,29250.0,8965.0,2,0
PRV55432,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,256.2068965517241,7430.0,75.63636363636364,4.2727272727272725,0.045454545454545456,2713.6363636363635,1690.909090909091,22,0
PRV55433,Yes,32.0,30.0,10393.75,332600.0,4.5625,22.0,8.25,55.0,47.0,171.27272727272728,9420.0,72.12987012987013,4.3896103896103895,0.0,8086.623376623376,1446.8831168831168,77,1
PRV55434,No,8.0,8.0,7500.0,60000.0,5.5,18.0,8.125,32.0,31.0,306.25,9800.0,77.23076923076923,4.512820512820513,0.0,6678.461538461538,1873.076923076923,39,0
